ID,工作名称,招聘详细链接,公司名称,公司ID,公司性质,公司规模,公司招聘主页,公司地点,薪资,学历要求,工作经历,职位类型,公司福利,工作发布标签,更新时间
CC328609083J00022128412,java系统架构师,https://jobs.zhaopin.com/CC328609083J00022128412.htm,北京易驾佳信息科技有限公司,CZ328609080,股份制企业,100-499人,https://company.zhaopin.com/CZ328609080.htm,北京,25K-40K,本科,5-10年,全职,股票期权、节日福利、餐补、五险一金、绩效奖金,最新,2019-07-10 13:51:28
CC120838960J90250031000,高级JAVA开发工程师,https://jobs.zhaopin.com/120838960250031.htm,北京朗维计算机应用技术开发有限公司,CZ120838960,民营,20-99人,https://company.zhaopin.com/CZ120838960.htm,北京,10K-15K,本科,1-3年,全职,五险一金、年底双薪、全勤奖、交通补助、餐补,最新,2019-07-10 00:51:06
CC154302917J00133991511,高级java开发工程师,https://jobs.zhaopin.com/CC154302917J00133991511.htm,中软信息系统工程有限公司,CZ154302910,国企,100-499人,http://special.zhaopin.com/pagepublish/15430291/index.html,北京-昌平区,15K-25K,本科,3-5年,全职,节日福利、五险一金、交通补助、通讯补助、补充医疗保险,最新,2019-07-10 10:16:36
CC327392486J00128285612,高级java工程师,https://jobs.zhaopin.com/CC327392486J00128285612.htm,云车行网络科技(北京)有限公司,CZ327392480,民营,20-99人,https://company.zhaopin.com/CZ327392480.htm,北京,20K-30K,本科,3-5年,全职,五险一金、周末双休、带薪年假、定期体检,最新,2019-07-10 13:41:59
CC276798114J90250440000,Java开发工程师,https://jobs.zhaopin.com/276798114250440.htm,中电科技(北京)有限公司,CZ276798110,国企,100-499人,http://special.zhaopin.com/pagepublish/27679811/index.html,北京,10K-15K,本科,3-5年,全职,节日福利、五险一金、交通补助、餐补、通讯补助,最新,2019-07-10 10:54:01
CC838635660J00136983312,java工程师,https://jobs.zhaopin.com/CC838635660J00136983312.htm,北京锦创合生科技有限公司,CZ838635660,民营,20-99人,https://company.zhaopin.com/CZ838635660.htm,北京-东城区,12K-18K,本科,5-10年,全职,带薪年假、五险一金、年终分红、弹性工作,最新,2019-07-10 14:31:44
CC525173180J00126423609,软件开发Java初级实习生,https://jobs.zhaopin.com/CC525173180J00126423609.htm,寰宇优才教育科技(北京)有限公司,CZ525173180,民营,100-499人,https://company.zhaopin.com/CZ525173180.htm,北京,8K-10K,大专,不限,全职,周末双休、定期体检、员工旅游、节日福利、带薪年假,最新,2019-07-10 09:05:45
CZ817853350J00109890211,java高级工程师,https://jobs.zhaopin.com/CZ817853350J00109890211.htm,北京富益辰医疗科技有限公司,CZ817853350,民营,20-99人,https://company.zhaopin.com/CZ817853350.htm,北京,15K-20K,本科,5-10年,全职,五险一金、股票期权、弹性工作、创业公司、项目奖金,最新,2019-07-10 11:56:56
CC680472826J90250075000,高级JAVA开发工程师,https://jobs.zhaopin.com/680472826250075.htm,证联支付有限责任公司北京分公司,CZ680472820,股份制企业,100-499人,https://company.zhaopin.com/CZ680472820.htm,北京,15K-20K,本科,5-10年,全职,五险一金、年底双薪、餐补、通讯补助、带薪年假,最新,2019-07-10 13:39:34
CC669192420J00031136214,java开发工程师,https://jobs.zhaopin.com/CC669192420J00031136214.htm,北京东霖消防科技有限公司,CZ669192420,民营,100-499人,https://company.zhaopin.com/CZ669192420.htm,北京,12K-24K,大专,3-5年,全职,五险一金、绩效奖金、餐补、交通补助、通讯补助,最新,2019-07-10 00:53:23
CC000058765J00129285012,JAVA开发工程师（CX-JT1904-WW）,https://jobs.zhaopin.com/CC000058765J00129285012.htm,太极计算机股份有限公司,CZ000058760,国企,1000-9999人,https://company.zhaopin.com/CZ000058760.htm,北京,10K-15K,本科,1-3年,全职,五险一金、绩效奖金、交通补助、餐补、带薪年假,最新,2019-07-10 00:52:15
CZ710727930J00107700810,java开发工程师,https://jobs.zhaopin.com/CZ710727930J00107700810.htm,北京盛梓杨科技有限公司,CZ710727930,民营,20-99人,https://company.zhaopin.com/CZ710727930.htm,北京-昌平区,8K-16K,本科,1-3年,全职,每年多次调薪、五险一金、全勤奖、员工旅游、项目奖金,最新,2019-07-10 13:54:10
CC483542232J00166299910,java,https://jobs.zhaopin.com/CC483542232J00166299910.htm,北京智扬通达科技有限公司,CZ483542230,民营,100-499人,https://company.zhaopin.com/CZ483542230.htm,北京-朝阳区,20K-30K,本科,5-10年,全职,五险一金、带薪年假、周末双休,最新,2019-07-10 15:28:18
CC680472826J90250074000,JAVA开发工程师,https://jobs.zhaopin.com/680472826250074.htm,证联支付有限责任公司北京分公司,CZ680472820,股份制企业,100-499人,https://company.zhaopin.com/CZ680472820.htm,北京,10K-15K,本科,不限,全职,五险一金、年底双薪、餐补、通讯补助、带薪年假,最新,2019-07-10 13:36:43
CC695343836J90250015000,JAVA开发工程师,https://jobs.zhaopin.com/695343836250015.htm,金色大田科技有限公司,CZ695343830,民营,100-499人,https://company.zhaopin.com/CZ695343830.htm,北京-海淀区,10K-15K,本科,1-3年,全职,住房补贴、周末双休、五险一金、年底双薪、股票期权,最新,2019-07-10 10:37:36
CC000362500J90250539000,高级JAVA开发工程师,https://jobs.zhaopin.com/000362500250539.htm,北京北大软件工程股份有限公司,CZ000362500,国企,500-999人,https://company.zhaopin.com/CZ000362500.htm,北京,15K-30K,本科,3-5年,全职,节日福利、五险一金、交通补助、餐补、通讯补助,最新,2019-07-10 09:12:40
CZ540561580J00107197311,java开发工程师,https://jobs.zhaopin.com/CZ540561580J00107197311.htm,北京亿通电付科技有限公司,CZ540561580,民营,20人以下,https://company.zhaopin.com/CZ540561580.htm,北京,8K-15K,本科,3-5年,全职,五险一金、绩效奖金、创业公司、周末双休,最新,2019-07-10 13:21:07
CC847858340J00155668809,java软件开发工程师,https://jobs.zhaopin.com/CC847858340J00155668809.htm,北京京都铁信科技有限责任公司,CZ847858340,股份制企业,20人以下,https://company.zhaopin.com/CZ847858340.htm,北京-西城区,10K-15K,本科,3-5年,全职,五险一金、全勤奖、通讯补助,最新,2019-07-10 13:35:50
CC270031132J00170699213,java开发,https://jobs.zhaopin.com/CC270031132J00170699213.htm,天津数信通信息科技有限公司,CZ270031130,民营,100-499人,https://company.zhaopin.com/CZ270031130.htm,北京,10K-15K,本科,3-5年,全职,五险一金、带薪年假、定期体检,最新,2019-07-10 13:23:41
CC120521078J00139630713,java研发工程师,https://jobs.zhaopin.com/CC120521078J00139630713.htm,易宝支付有限公司,CZ120521070,合资,500-999人,https://company.zhaopin.com/CZ120521070.htm,北京,15K-30K,本科,3-5年,全职,五险一金、补充医疗保险、定期体检、员工旅游、弹性工作,最新,2019-07-10 11:25:58
CC248437818J90250046000,软件研发工程师（java）,https://jobs.zhaopin.com/248437818250046.htm,北京百顺世纪科技有限公司,CZ248437810,民营,20-99人,https://company.zhaopin.com/CZ248437810.htm,北京-海淀区,10K-20K,大专,1-3年,全职,无,最新,2019-07-10 14:28:47
CC000645187J90251964000,高级java工程师,https://jobs.zhaopin.com/000645187251964.htm,普天信息技术有限公司,CZ000645180,国企,500-999人,https://company.zhaopin.com/CZ000645180.htm,北京-海淀区,10K-18K,本科,3-5年,全职,五险一金、绩效奖金、交通补助、餐补、采暖补贴,最新,2019-07-10 09:47:14
CC479808517J00162212111,java开发工程师,https://jobs.zhaopin.com/CC479808517J00162212111.htm,新华世纪电子商务有限公司,CZ479808510,国企,100-499人,https://company.zhaopin.com/CZ479808510.htm,北京,13K-25K,本科,3-5年,全职,五险一金、年终分红、交通补助、餐补、通讯补助,最新,2019-07-10 14:05:46
CC120116927J00121975309,Java工程师-研发中心-产品研发,https://jobs.zhaopin.com/CC120116927J00121975309.htm,北京神州泰岳软件股份有限公司,CZ120116920,民营,1000-9999人,https://company.zhaopin.com/CZ120116920.htm,北京-朝阳区,15K-20K,本科,3-5年,全职,五险一金、餐补、带薪年假、补充医疗保险、定期体检,最新,2019-07-10 09:32:42
CC525159389J00150631015,java开发工程师,https://jobs.zhaopin.com/CC525159389J00150631015.htm,中智智人信息技术有限公司,CZ525159380,国企,100-499人,https://company.zhaopin.com/CZ525159380.htm,北京,10K-14K,本科,3-5年,全职,五险一金、绩效奖金、带薪年假、加班补助、定期体检,最新,2019-07-10 13:24:07
CC120521078J00137074113,java工程师,https://jobs.zhaopin.com/CC120521078J00137074113.htm,易宝支付有限公司,CZ120521070,合资,500-999人,https://company.zhaopin.com/CZ120521070.htm,北京-朝阳区,15K-30K,本科,3-5年,全职,五险一金、弹性工作、补充医疗保险、通讯补助,最新,2019-07-10 11:25:58
CC158889719J00132691409,JAVA WEB研发工程师,https://jobs.zhaopin.com/CC158889719J00132691409.htm,北京金九源科技有限公司,CZ158889710,民营,20-99人,https://company.zhaopin.com/CZ158889710.htm,北京,10K-15K,本科,3-5年,全职,五险一金、年底双薪、餐补、交通补助、通讯补助,最新,2019-07-10 09:16:55
CC000058765J00125647912,java开发（应届硕士）,https://jobs.zhaopin.com/CC000058765J00125647912.htm,太极计算机股份有限公司,CZ000058760,国企,1000-9999人,https://company.zhaopin.com/CZ000058760.htm,北京,8K-10K,硕士,无经验,全职,五险一金、餐补、定期体检、补充医疗保险、带薪年假,最新,2019-07-10 13:18:55
CC525159389J00150631415,java开发实习生,https://jobs.zhaopin.com/CC525159389J00150631415.htm,中智智人信息技术有限公司,CZ525159380,国企,100-499人,https://company.zhaopin.com/CZ525159380.htm,北京,3K-4.5K,大专,不限,全职,五险一金、绩效奖金、带薪年假、加班补助、定期体检,最新,2019-07-10 13:14:39
CC120160395J00136429415,java高级软件工程师-Ji,https://jobs.zhaopin.com/CC120160395J00136429415.htm,中科软科技股份有限公司,CZ120160390,股份制企业,1000-9999人,http://special.zhaopin.com/bj/2013/zkrk062859,北京,8K-16K,本科,3-5年,全职,五险一金、交通补助、餐补、带薪年假、定期体检,最新,2019-07-10 10:38:15
CC280703830J90250109000,JAVA开发-实习生,https://jobs.zhaopin.com/280703830250109.htm,用友广信网络科技有限公司,CZ280703830,上市公司,100-499人,https://company.zhaopin.com/CZ280703830.htm,北京-海淀区,2K-2.5K,本科,不限,全职,带薪年假、弹性工作、节日福利、包住、餐补,最新,2019-07-10 09:12:56
CC120160395J00136432215,Java软件工程师-ji,https://jobs.zhaopin.com/CC120160395J00136432215.htm,中科软科技股份有限公司,CZ120160390,股份制企业,1000-9999人,http://special.zhaopin.com/bj/2013/zkrk062859,北京,6K-10K,本科,不限,全职,五险一金、交通补助、餐补、带薪年假、定期体检,最新,2019-07-10 10:23:32
CC659682920J90250426000,Java开发岗（沙河）,https://jobs.zhaopin.com/659682920250426.htm,北京赛思天成科技有限责任公司,CZ659682920,民营,20-99人,https://company.zhaopin.com/CZ659682920.htm,北京,10K-20K,本科,3-5年,全职,五险一金、包吃、通讯补助、带薪年假、定期体检,最新,2019-07-10 14:13:45
CC392518422J00159258209,java开发工程师【高级】,https://jobs.zhaopin.com/CC392518422J00159258209.htm,北京信通泰克科技有限公司,CZ392518420,民营,100-499人,https://company.zhaopin.com/CZ392518420.htm,北京,15K-20K,本科,5-10年,全职,五险一金、带薪年假、节日福利、公司重点项目、工作居住证,最新,2019-07-10 13:04:57
CC120116927J00113188209,JAVA工程师-研发中心-配置管理产品部,https://jobs.zhaopin.com/CC120116927J00113188209.htm,北京神州泰岳软件股份有限公司,CZ120116920,民营,1000-9999人,https://company.zhaopin.com/CZ120116920.htm,北京,12K-18K,本科,3-5年,全职,五险一金、餐补、带薪年假、补充医疗保险、定期体检,最新,2019-07-10 09:32:42
CC267079187J00093856615,Java开发工程师,https://jobs.zhaopin.com/CC267079187J00093856615.htm,北京沐屿科技发展有限公司,CZ267079180,股份制企业,1000-9999人,https://company.zhaopin.com/CZ267079180.htm,北京,15K-20K,本科,3-5年,全职,五险一金、绩效奖金、带薪年假、补充医疗保险、节日福利,最新,2019-07-10 10:44:03
CC392645925J00054775412,Java高级讲师,https://jobs.zhaopin.com/CC392645925J00054775412.htm,北京优思安科技有限公司,CZ392645920,民营,100-499人,https://company.zhaopin.com/CZ392645920.htm,北京,18K-22K,本科,5-10年,全职,免费班车、节日福利、餐补、五险一金、周末双休,最新,2019-07-10 08:19:31
CC190963111J00143390212,java开发工程师,https://jobs.zhaopin.com/CC190963111J00143390212.htm,北京南天信息工程有限公司,CZ190963110,上市公司,500-999人,https://company.zhaopin.com/CZ190963110.htm,北京-丰台区,10K-15K,本科,3-5年,全职,五险一金、餐补、定期体检、员工旅游、节日福利,最新,2019-07-10 08:13:03
CC000620933J00157494212,中级java工程师,https://jobs.zhaopin.com/CC000620933J00157494212.htm,中信网络科技股份有限公司,CZ000620930,股份制企业,500-999人,http://special.zhaopin.com/pagepublish/62093/index.html,北京-海淀区,10K-15K,本科,3-5年,全职,五险一金、带薪年假、定期体检、补充医疗保险、餐补,最新,2019-07-10 09:30:55
CZ836731580J00112266111,Java软件开发工程师,https://jobs.zhaopin.com/CZ836731580J00112266111.htm,北京合达科技有限公司,CZ836731580,民营,20人以下,https://company.zhaopin.com/CZ836731580.htm,北京,8K-13K,本科,3-5年,全职,公司重点项目、工作居住证、五险一金、弹性工作,最新,2019-07-10 00:53:31
CC298631312J00165965413,java工程师,https://jobs.zhaopin.com/CC298631312J00165965413.htm,Lily教育集团,CZ298631310,股份制企业,500-999人,https://company.zhaopin.com/CZ298631310.htm,北京,13K-15K,本科,3-5年,全职,绩效奖金、节日福利、全勤奖、五险一金、员工旅游,最新,2019-07-10 09:44:48
CZ842939380J00108528310,java开发工程师,https://jobs.zhaopin.com/CZ842939380J00108528310.htm,北京六空间文化科技有限责任公司,CZ842939380,国企,不限,https://company.zhaopin.com/CZ842939380.htm,北京-朝阳区,6K-8K,大专,1-3年,全职,无,最新,2019-07-10 09:21:35
CC000620933J00157491512,中级java开发工程师,https://jobs.zhaopin.com/CC000620933J00157491512.htm,中信网络科技股份有限公司,CZ000620930,股份制企业,500-999人,http://special.zhaopin.com/pagepublish/62093/index.html,北京-昌平区,10K-15K,本科,3-5年,全职,五险一金、带薪年假、定期体检、补充医疗保险、餐补,最新,2019-07-10 09:30:55
CC332032581J00136672413,java开发工程师,https://jobs.zhaopin.com/CC332032581J00136672413.htm,北京迪曼森科技有限公司,CZ332032580,民营,20-99人,https://company.zhaopin.com/CZ332032580.htm,北京,15K-25K,本科,3-5年,全职,年底双薪、五险一金、交通补助、餐补、通讯补助,最新,2019-07-10 09:06:17
CC426081881J00106367009,JAVA架构师,https://jobs.zhaopin.com/CC426081881J00106367009.htm,北京车智汇通信息技术有限公司,CZ426081880,民营,100-499人,https://company.zhaopin.com/CZ426081880.htm,北京-海淀区,25K-35K,本科,5-10年,全职,创业公司、五险一金、绩效奖金、全勤奖、年底双薪,最新,2019-07-10 10:08:18
CC346625432J00037818715,高级java工程师4,https://jobs.zhaopin.com/CC346625432J00037818715.htm,北京易帕克科技有限公司,CZ346625430,民营,20-99人,http://special.zhaopin.com/pagepublish/34662543/index.html,北京,15K-20K,本科,5-10年,全职,五险一金、节日福利,最新,2019-07-10 14:40:06
